Fechas,Variable,Valores,Periodicidad,Sector
2004-01-01,CAMARÓN CULTIVADO:     Precio,7.14,Anual,Externo
2004-01-01,CAMARÓN DE EXTRACCIÓN:     Valor,7.6,Anual,Externo
2004-01-01,CAMARÓN DE EXTRACCIÓN:     Volumen Kilos,1061.5,Anual,Externo
2004-01-01,CAMARÓN DE EXTRACCIÓN:     Precio,7.14,Anual,Externo
2004-01-01,LANGOSTAS:     Valor,47.2,Anual,Externo
2004-01-01,LANGOSTAS:     Volumen Kilos,1604.8,Anual,Externo
2004-01-01,LANGOSTAS:     Precio,29.4,Anual,Externo
2004-01-01,TILAPIAS:     Valor,23.6,Anual,Externo
2004-01-01,TILAPIAS:     Volumen Kilos,3816.5,Anual,Externo
2004-01-01,TILAPIAS:     Precio,6.19,Anual,Externo
2004-01-01,MELONES Y SANDÍAS:     Valor,35.0,Anual,Externo
2004-01-01,MELONES Y SANDÍAS:     Volumen Kilos,196405.6,Anual,Externo
2004-01-01,MELONES Y SANDÍAS:     Precio,0.18,Anual,Externo
2004-01-01,PIÑAS:     Valor,21.6,Anual,Externo
2004-01-01,PIÑAS:     Volumen Kilos,47859.3,Anual,Externo
2004-01-01,PIÑAS:     Precio,0.45,Anual,Externo
2004-01-01,LEGUMBRES Y HORTALIZAS:     Valor,33.1,Anual,Externo
2004-01-01,LEGUMBRES Y HORTALIZAS:     Volumen Kilos,124005.5,Anual,Externo
2004-01-01,LEGUMBRES Y HORTALIZAS:     Precio,0.27,Anual,Externo
2004-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Valor,20.8,Anual,Externo
2004-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Volumen Kilos,27499.3,Anual,Externo
2004-01-01,PREPARACIONES LEGUMBRES Y FRUTAS:     Precio,0.76,Anual,Externo
2004-01-01,PUROS O CIGARROS:     Valor,71.3,Anual,Externo
